category_id,polularity,item_num,look_through,collection,add_car,buy
8314,18,23,70,0,9,0
8317,128,207,581,11,45,27
8310,14,22,71,1,1,1
8311,25,28,124,2,4,0
6736,6,7,31,1,8,1
8313,111,130,416,3,5,4
6739,8,11,30,1,3,0
8318,12,14,44,0,0,0
8319,4,6,18,4,0,0
13167,7,10,25,0,2,0
9928,14,18,33,0,0,0
9920,105,133,523,7,24,9
216,12,26,64,2,0,0
214,9,12,28,1,0,0
215,703,1238,5446,104,142,37
212,1,1,1,0,0,0
11579,25,61,137,3,1,0
219,30,43,112,1,8,8
12078,21,27,49,0,4,0
12077,3,4,9,0,0,0
6087,2,2,2,0,0,0
12075,10,22,71,0,1,2
12074,13,155,347,2,4,0
6082,89,241,887,22,17,9
12072,9,11,28,0,2,0
6080,17,23,43,1,1,0
6081,3,4,8,0,0,0
3284,3,4,6,0,0,0
12830,1,1,2,0,0,0
3649,3,4,12,0,0,0
3647,40,159,481,8,8,7
3646,27,50,89,2,5,4
3645,24,70,214,3,10,4
3643,3,3,5,1,0,0
3641,1,1,2,0,0,0
2550,1,1,2,0,0,0
2551,515,503,2884,29,96,44
2552,13,38,75,1,0,0
2553,1,1,1,0,0,0
2554,2,2,4,0,0,0
2555,14,47,144,3,10,2
2557,10,23,72,0,3,3
2558,2,2,2,0,0,0
11476,1,1,2,0,0,0
11477,179,296,839,15,35,10
11474,42,31,178,1,4,2
11475,304,584,3138,34,69,25
11470,341,565,3661,16,44,6
11471,4,4,6,1,0,0
5010,10,19,40,2,0,0
5012,7,8,17,0,0,0
5013,2,2,2,0,0,1
5016,33,172,471,5,10,7
5017,922,1580,6509,125,263,113
5018,1,1,1,0,0,0
13308,197,257,873,5,90,43
4418,2,1,4,0,0,0
4417,5,14,35,0,0,0
4415,47,49,137,1,9,3
13305,221,388,1368,27,63,37
13303,11,18,49,1,1,0
4411,20,35,105,0,10,4
4410,29,34,78,0,1,0
9548,17,49,133,1,3,1
9549,11,45,129,1,2,0
915,2,2,4,0,0,0
914,8,18,36,0,1,0
9544,4,4,6,0,1,0
916,4,8,14,0,1,0
9542,8,37,227,0,7,2
910,27,34,144,4,4,6
9540,190,454,1330,31,104,18
9541,1792,3277,16531,252,589,110
797,2,2,3,0,0,0
11814,1,1,2,0,0,0
11815,45,78,225,2,8,2
11816,10,17,34,4,2,0
11817,4,5,12,0,0,0
11810,2,6,13,0,0,0
11811,41,98,295,4,22,0
11812,1,1,2,0,0,0
11813,21,51,140,6,4,2
11818,33,54,152,3,2,1
7168,2,4,9,0,0,1
7162,4,6,16,0,2,0
7160,4,5,10,0,0,0
7161,1,1,2,0,0,0
7167,559,904,3259,49,136,40
7165,1,1,2,0,0,0
794,4,7,19,0,0,0
4089,1,1,2,0,0,0
8078,20,44,104,4,1,0
12898,13,17,54,0,3,1
12894,4,9,34,0,4,3
8073,92,180,573,7,44,14
8072,46,47,123,6,5,0
8075,49,181,469,1,14,4
12890,2,5,9,0,0,0
8077,563,1694,5626,137,301,88
8076,6,7,18,0,2,0
6335,1,1,2,0,0,0
637,27,39,141,0,3,1
1447,39,54,205,4,10,5
1110,197,1156,3237,110,33,17
1444,6,9,15,0,0,0
1114,13,12,36,1,4,2
1441,218,1026,3166,17,13,0
1116,203,666,1683,30,38,7
1119,34,32,128,3,1,2
6330,1,1,1,0,0,0
12,21,70,174,9,8,2
2007,35,36,82,3,4,4
8636,1,1,2,0,0,0
2731,3,3,3,0,2,0
4856,8,8,20,0,1,0
4855,2,4,16,0,3,0
4728,20,47,163,3,2,3
6338,5,17,50,1,0,2
4580,1,1,1,0,0,0
4583,122,219,1074,25,162,60
4724,1,1,2,0,0,0
4727,1,1,2,0,0,0
2305,5,12,24,0,0,0
4720,3,2,8,1,0,0
2307,6,8,13,0,0,0
4789,3,4,8,0,0,0
4788,2,2,3,0,0,0
4786,18,40,79,3,1,1
4785,5,16,37,6,2,0
2306,12,21,54,0,5,3
4781,118,403,932,5,4,3
4780,8,31,106,0,7,0
5821,13,18,50,2,4,2
5847,2,2,5,0,0,0
5823,3,10,21,0,0,0
5822,480,1274,4648,68,77,36
5825,4,9,21,0,0,0
5824,90,291,773,3,12,8
5827,35,37,93,1,4,2
5826,4,18,47,0,0,0
5829,92,155,432,6,37,12
5828,2,5,17,1,2,2
11261,3,3,8,0,0,0
11260,1,1,2,0,0,0
11267,15,35,82,2,5,0
11266,2,2,5,0,0,0
11264,4,3,15,0,1,0
6916,1,1,1,0,0,0
10452,1,1,1,0,0,0
8630,13,17,59,2,8,2
10108,42,72,240,2,13,5
6910,7,8,22,0,2,0
199,18,32,77,0,5,0
198,642,2559,8838,268,315,97
195,2,2,2,0,0,0
194,1,6,22,1,0,0
197,1,1,4,0,0,0
196,1,2,2,0,0,0
192,58,99,294,9,27,8
10459,1,1,3,0,0,0
10458,8,8,18,0,0,0
12798,7,10,16,0,0,0
12792,7,13,21,2,0,0
12790,375,901,3494,67,136,38
12791,81,679,1806,5,31,1
12796,20,27,86,1,0,1
12797,12,15,33,2,2,0
12794,4,4,12,0,0,0
10332,49,94,281,0,0,0
9154,4,12,17,0,0,0
10331,140,144,869,13,21,24
10336,56,151,623,14,0,15
10337,1,13,17,0,0,0
9153,48,186,449,7,4,4
10335,41,100,270,0,3,3
2763,5,15,36,0,1,0
2762,28,49,168,6,6,4
2761,18,28,73,2,2,2
10339,8,17,53,0,1,3
2767,6,8,22,2,1,0
9488,95,174,456,6,65,15
9483,22,29,67,0,1,1
7902,7,14,36,1,1,0
9480,93,127,383,9,32,16
7904,26,27,93,0,5,3
7905,45,53,173,0,2,2
9485,8,10,19,1,1,0
7907,4,6,35,1,0,1
6270,6,9,17,0,1,0
6273,11,12,18,0,0,0
12243,1,1,3,0,0,0
12245,228,429,1336,31,64,12
6276,6,11,31,0,0,0
6279,2,3,4,0,0,0
12249,244,428,1692,34,47,19
13533,3,6,13,0,0,2
9731,1,1,1,0,0,0
9735,3,3,8,0,0,0
9734,6,6,14,0,2,1
9736,2,5,12,0,1,0
6322,3,2,4,0,0,0
13792,5,5,19,0,1,1
4085,3,8,19,0,0,0
3453,61,162,429,11,56,35
3450,12,8,33,1,0,0
3451,145,191,740,34,14,2
850,5,8,24,0,0,0
851,15,51,105,0,6,0
852,2,2,12,0,1,0
853,4,28,82,2,3,0
3458,6,12,22,0,0,0
3459,3,2,8,0,1,0
4088,101,132,316,10,7,1
13169,7,26,44,0,0,0
6,5,5,9,0,0,1
13162,3,5,6,0,0,0
11851,8,30,127,2,7,2
11852,9,13,23,0,0,0
5229,111,86,369,9,17,7
11853,6,62,151,1,5,0
11854,3,4,12,0,0,0
5221,3,5,15,0,0,0
5220,91,169,448,8,41,17
5227,2,2,3,0,0,0
5224,2,3,6,0,0,0
13111,10,11,24,0,0,0
13117,1,2,4,0,0,0
13114,162,502,1522,21,26,1
12002,1,1,1,0,0,0
3063,85,96,307,6,36,9
3062,6,11,19,1,0,0
3061,8,12,26,1,4,1
3060,64,43,230,4,12,6
3067,263,608,2748,65,134,50
3066,4,4,14,0,0,1
3065,36,88,237,8,8,3
3064,1895,14198,85236,1961,3012,781
3069,1,1,1,0,0,0
3068,16,23,46,0,1,0
4267,5,5,10,0,1,0
7575,2,9,20,0,0,0
6206,15,11,53,2,3,3
9815,119,149,405,1,2,1
1304,173,257,802,38,13,2
1305,40,80,260,9,23,11
1300,22,34,88,1,11,4
1301,41,133,360,6,19,6
1302,1,1,1,0,0,0
1303,797,1320,5797,116,203,85
10502,17,67,175,0,3,2
1308,834,1893,9731,241,303,53
498,7,21,55,0,0,2
499,4,3,8,0,0,0
494,5,18,60,1,2,1
496,7,6,16,0,0,0
497,50,61,237,3,9,3
491,1,1,3,0,0,0
492,968,2355,10522,227,137,13
493,131,195,698,15,35,13
6479,28,50,134,1,0,0
12409,38,73,143,3,8,2
12402,37,60,166,2,5,4
12403,19,47,85,3,0,0
12400,14,18,41,2,2,1
6470,25,43,135,1,14,2
12406,390,860,3936,62,187,61
12407,178,214,745,11,61,35
6475,2,3,3,0,0,1
12405,4,4,14,0,3,0
9241,18,55,133,1,6,0
7759,1,4,8,0,0,0
7755,36,143,444,6,13,2
7754,6,9,19,0,1,0
7756,27,40,187,6,7,6
7751,1,1,2,0,0,0
7753,292,1457,3987,105,389,184
7752,5,11,31,0,0,1
3934,7,13,42,1,1,0
3937,51,110,458,8,13,7
3933,3,10,15,0,0,0
8332,268,437,1826,47,57,31
8333,64,57,270,5,6,5
3265,4,2,7,0,0,0
8337,10,14,46,1,5,2
6718,1,1,2,0,0,0
6719,13,36,89,0,2,1
6717,473,1854,6800,163,748,284
6714,12,56,142,1,6,2
8339,31,19,75,1,3,0
6712,56,118,293,1,7,5
6713,1,1,2,0,0,0
6710,2,3,7,0,0,0
6711,126,267,806,11,81,26
9906,1,1,3,0,1,0
9904,1,1,8,0,0,0
9902,4,5,13,0,0,0
9903,1,1,2,0,0,0
9900,1,1,2,0,0,0
9908,1,1,3,0,0,0
9909,428,816,3530,80,227,84
13489,1,1,2,0,0,0
178,3,16,35,1,0,0
177,1,3,8,0,0,0
13286,3,5,33,1,1,0
13285,1,1,1,0,0,0
4044,31,27,118,3,12,4
4045,33,63,138,3,1,4
4046,8,14,40,2,4,2
4047,24,52,161,3,1,0
4040,32,102,230,5,6,4
13750,3,2,10,0,0,0
13752,4,6,10,0,0,0
13759,107,294,985,21,32,29
13758,1,1,1,0,0,0
13282,2,2,8,0,0,0
170,13,41,108,2,6,2
3664,2,9,31,1,1,2
3667,46,90,326,6,11,5
3666,2,2,7,0,0,0
3661,1,1,5,0,0,0
3660,1607,5063,23749,432,675,336
3663,1,2,9,0,0,0
3662,2164,6071,30435,637,907,400
3669,3,5,7,1,0,0
3668,2,2,4,0,0,0
1434,1,1,3,0,0,0
2578,17,23,54,0,3,2
2574,3,4,8,0,0,0
2573,6,8,21,3,0,0
2570,3,3,7,0,0,0
11454,79,100,267,11,6,1
11455,127,182,810,18,63,29
11457,15,30,72,4,0,0
11450,6,6,14,1,0,0
11451,4,4,14,1,0,0
3593,19,50,88,0,0,0
3592,22,74,170,5,9,0
3591,12,50,95,1,0,1
3590,18,30,114,5,0,2
13967,2,2,3,0,0,0
3594,24,48,144,1,2,1
5037,118,220,652,31,14,11
3599,190,516,1507,33,26,12
5035,5,13,32,0,0,1
5032,18,17,45,3,6,1
5030,2,8,9,0,0,0
4435,543,952,3986,59,107,74
13325,2,2,2,0,0,0
4437,76,225,516,15,8,3
13327,3,7,7,0,0,0
4431,56,95,396,3,2,1
13321,7,23,78,0,2,3
4433,10,17,38,0,3,0
13323,96,202,538,8,31,6
4439,125,161,408,10,48,23
13329,27,104,284,4,8,3
976,108,95,463,7,8,2
975,2,2,4,0,0,0
972,10,14,43,1,1,1
971,5,5,10,0,0,0
970,56,64,240,2,5,3
979,2,2,3,0,0,0
978,24,45,106,1,4,2
2493,22,19,65,0,2,2
13481,1,1,1,0,0,0
1243,3,5,13,0,0,0
10475,1,1,2,0,0,0
10477,12,68,138,10,6,1
10476,1,1,2,0,0,0
10471,6,7,20,0,0,0
10470,5,5,11,0,0,0
10472,281,616,1719,36,92,47
10479,4,3,9,0,0,0
10478,3,8,21,0,0,0
12812,1,1,2,0,1,0
8927,28,57,142,2,0,0
8925,1,2,6,0,0,0
8924,6,6,24,0,1,2
11876,155,159,751,11,32,14
11877,8,15,51,0,0,0
11874,3,3,8,0,0,0
8920,31,83,227,3,9,13
11878,5,5,10,0,0,0
11879,292,355,1561,33,57,36
8928,17,48,140,0,2,0
3386,5,6,15,1,0,0
5416,2,2,4,0,0,0
7103,1727,6615,22778,548,702,87
7104,60,107,288,2,5,5
7106,1,1,2,0,0,0
5412,59,49,168,7,31,7
5413,8,14,29,0,2,3
1681,2,2,11,0,1,0
1680,3,3,6,0,1,0
1683,5,5,8,0,0,0
1682,8,11,26,1,1,0
1685,3,3,4,0,0,0
1687,17,37,94,1,2,0
1686,170,340,1819,24,34,34
1689,3,3,9,0,0,0
13484,4,23,41,0,0,0
653,2,2,6,0,0,0
650,2,2,3,0,0,0
13486,206,569,1722,52,47,12
1467,16,39,106,3,1,0
1466,3,5,25,0,1,1
1460,1,1,1,0,0,0
1463,45,33,132,2,0,0
1462,19,86,223,7,3,4
13928,128,191,634,9,26,14
4238,26,34,58,0,0,0
13926,679,1335,5111,86,473,203
13927,25,42,94,2,3,1
4235,1,1,4,0,0,0
4234,31,42,160,3,5,4
13922,81,206,675,2,16,3
13923,45,130,335,12,28,7
13921,26,108,260,21,4,7
5591,54,110,358,6,36,13
5590,30,26,112,1,1,1
5595,42,81,238,6,0,0
5594,2,3,11,0,2,1
5599,148,317,980,12,29,26
5598,2,4,14,0,3,1
10349,14,13,21,0,0,0
13695,3,4,19,0,0,1
13696,109,179,541,8,93,36
318,169,73,523,11,7,5
13690,2,2,8,0,1,0
13691,84,130,464,11,27,12
13692,1,2,5,0,0,0
4214,33,41,132,1,5,7
13698,236,357,1277,39,40,17
316,360,862,2876,82,99,20
11201,18,41,110,4,11,3
11200,46,91,196,8,19,6
11203,7,6,15,0,0,0
13907,2,2,3,0,0,0
11205,26,64,117,2,1,1
11204,47,108,366,5,21,3
11208,3,3,5,1,0,0
4212,27,34,76,2,1,0
443,20,75,153,3,4,0
12225,2,2,4,0,0,0
1334,80,150,517,8,12,8
12222,17,19,40,0,0,0
441,6,18,49,0,0,0
1336,15,19,44,0,1,1
12220,53,211,537,5,17,7
4218,1,1,1,0,0,0
7970,3,3,7,0,0,0
6219,100,75,515,3,19,4
4673,1,1,2,0,0,0
2299,4,4,19,0,0,0
2298,282,323,1614,11,19,15
6934,7,7,12,0,0,0
2293,24,26,71,2,3,3
6640,93,40,225,3,1,1
2291,58,256,1007,10,44,11
2290,9,26,76,2,3,1
2297,1,1,2,0,0,0
12670,1,1,2,0,0,0
12673,2,2,3,0,0,0
8694,2,2,5,0,0,0
12672,3,3,5,0,0,0
6938,28,73,257,9,47,6
11875,1,1,3,0,0,0
8696,31,81,218,3,0,0
5903,3,5,18,0,4,0
8691,5,5,11,0,0,0
10120,467,2222,5328,44,85,5
10916,14,23,41,1,1,1
10915,1,1,3,0,0,0
10912,144,182,668,10,3,0
8693,1,13,26,0,18,0
10910,2,2,6,0,0,0
10911,6,4,13,0,0,0
8120,1,1,2,0,0,0
9133,17,5,57,0,0,0
9132,20,54,144,4,0,0
7924,3,3,6,0,1,0
9130,631,911,6021,100,204,60
9137,23,20,58,1,3,3
9136,26,43,144,0,31,3
7296,192,159,793,8,59,29
10649,27,50,124,4,3,6
10310,11,32,87,3,1,1
7299,576,1232,5634,155,259,120
9139,72,62,165,5,31,9
10645,2,2,5,0,0,0
10314,1615,6497,20212,410,330,82
10315,40,79,265,4,17,4
7928,174,574,1912,23,328,98
7929,842,1833,5285,169,157,57
38,1,1,2,0,0,0
6299,11,51,263,6,1,3
6297,2,3,11,0,0,0
6296,59,107,260,6,14,2
6295,359,835,2967,16,57,5
6293,14,29,59,0,1,0
6291,3,4,14,0,2,0
6290,3,4,17,1,0,1
10578,11,15,61,2,3,0
35,29,80,217,10,0,2
34,36,109,292,5,11,6
3439,9,27,78,0,2,0
4936,5,6,19,0,1,0
878,47,77,306,7,26,14
879,245,178,1034,14,18,23
3430,21,32,76,3,2,0
3431,1138,2126,12330,302,583,143
874,1377,3161,18627,253,610,299
875,1,1,1,0,0,0
3435,23,33,87,1,2,2
3436,1,1,2,0,0,0
2741,1,1,1,0,0,0
4593,344,770,2330,53,94,93
2035,6,6,10,0,0,0
2034,69,71,311,5,21,5
2745,19,9,55,1,0,2
4849,4,4,10,0,0,0
2747,52,84,355,2,13,2
2746,24,21,58,1,2,1
4844,46,137,332,3,6,2
4845,11,32,104,3,6,2
4599,100,164,604,5,27,7
4840,190,769,1921,31,35,9
4841,51,126,358,4,23,10
4842,9,12,28,1,2,0
5201,671,698,4838,124,144,48
11998,104,183,631,22,26,22
5203,45,49,157,3,5,0
5202,3,3,5,0,1,1
5205,20,25,81,2,1,1
5204,1243,5025,15428,289,643,163
5207,2,2,6,0,0,0
5206,95,98,433,15,24,7
11991,953,3267,16009,508,581,91
5208,47,37,125,0,13,4
11992,77,247,669,2,15,15
11995,95,159,448,5,61,33
11994,1,1,1,0,0,0
11996,3,3,4,0,0,0
1911,33,70,362,3,0,33
13171,1,1,3,0,0,0
13170,29,49,150,3,21,0
13173,13,19,47,0,0,0
13175,5,13,42,0,8,1
13177,2,3,7,0,3,1
13176,336,470,1520,36,33,13
11191,6,12,26,0,1,0
11192,3,4,7,0,0,0
11195,1,1,2,0,0,0
11194,10,31,65,2,5,1
11197,1,1,7,0,1,1
11196,44,89,251,1,13,3
3049,2,4,9,0,0,0
3048,1,1,4,0,0,0
3041,3,3,6,0,0,0
3040,1,2,5,0,0,0
3043,3,2,4,0,0,2
3042,8,12,23,0,0,0
13418,17,18,39,1,0,0
3046,467,772,2629,44,108,58
1094,4,5,9,0,0,0
1095,1,1,2,0,0,0
1096,239,223,971,14,30,36
336,7,10,19,0,4,2
1090,9,9,24,0,0,0
1092,42,39,117,1,4,0
1093,34,48,116,0,0,0
1912,4,5,13,1,1,0
1098,442,962,3660,160,93,14
1099,12,17,35,2,0,0
1323,5,7,13,0,0,0
12587,8,251,527,23,2,1
1326,9,12,24,0,0,1
1324,234,268,1030,17,39,16
1325,1,3,4,0,0,0
1329,65,98,309,14,25,11
6451,2,8,18,2,0,0
8683,30,34,107,1,8,2
6453,54,44,166,6,2,1
12423,57,46,178,3,5,6
12424,8,22,51,2,2,0
8139,19,24,82,1,0,0
6901,72,54,215,7,12,7
8685,177,494,1712,29,51,25
12428,25,34,87,1,6,6
12429,21,29,55,1,0,0
8136,9,34,88,2,0,0
6909,21,27,112,2,8,5
6908,29,28,63,0,5,1
7739,80,168,400,2,33,16
7738,34,106,335,20,8,2
10025,1,1,3,0,0,0
7737,118,236,1019,6,10,5
7736,1,1,1,0,0,0
12585,1,1,1,0,0,0
7734,6,10,24,0,1,1
3958,7,43,84,0,0,1
3950,7,17,46,1,0,0
3956,575,1216,3566,36,136,51
3955,2,2,5,0,0,0
8350,40,78,145,2,0,0
8352,3,4,10,0,0,0
8353,17,13,69,1,5,1
8354,1,1,1,0,0,0
8355,15,14,42,0,2,1
8356,27,55,154,3,17,5
13773,341,612,1872,35,52,16
13771,3,3,6,0,0,0
13770,2,2,7,0,0,0
13777,46,48,146,5,4,4
13775,45,172,429,9,4,0
4065,1,1,2,0,0,0
4068,6,15,27,0,1,1
13778,3,4,12,0,1,0
7664,1,1,2,0,0,0
5784,9,10,22,0,0,0
5781,1,1,2,0,0,0
5783,19,21,58,1,1,1
5789,3,3,5,0,0,0
3602,24,30,67,2,3,0
3601,1,1,1,0,0,0
3607,46,52,107,4,15,6
3606,30,20,123,2,3,6
3605,4,6,10,0,0,0
3604,1,1,2,0,0,0
13905,6,7,14,1,0,0
11439,75,151,434,2,27,9
11433,2,3,5,0,0,0
11430,26,40,107,6,6,4
11431,50,135,365,4,11,2
11434,17,104,326,12,25,4
13343,5,30,90,0,2,1
13340,4,1,7,0,0,0
13341,5,20,67,0,1,1
13346,112,101,752,15,30,15
4455,137,218,867,13,73,28
13345,4,5,12,0,0,0
13348,116,144,461,16,22,5
4458,3,3,7,0,1,1
959,3,3,7,0,0,0
951,58,192,490,10,16,2
953,80,91,376,3,6,2
952,2,2,2,0,0,0
957,1,1,2,0,0,0
956,1,1,3,0,0,0
7185,1,1,2,0,0,0
13900,2,1,4,0,0,0
12164,2,2,4,0,0,0
12167,12,14,34,0,1,0
12166,16,17,42,1,2,0
12161,83,362,1008,12,15,2
6331,147,509,1190,19,41,21
12169,1,3,5,0,0,0
12168,1,1,6,0,1,0
9674,12,16,27,0,0,0
9675,8,10,32,0,1,1
9677,1,1,2,0,0,0
10109,7,10,16,0,0,0
10456,51,81,270,2,6,13
10455,6,14,27,0,3,0
10454,168,150,573,11,13,2
10107,48,132,442,11,27,5
10106,6,20,54,0,0,1
10101,23,115,464,0,23,12
10103,1,1,2,0,0,0
11858,7,9,16,0,0,0
11859,8,17,33,0,0,0
8909,26,38,115,3,8,1
8905,51,69,212,8,8,1
8904,23,35,164,3,14,11
8907,129,190,602,14,53,12
8906,45,101,385,16,13,3
8901,450,871,4221,119,92,5
8900,2,4,8,0,0,0
11856,60,154,373,8,12,2
4968,2,2,3,0,0,0
7128,1,1,2,0,0,0
7126,6,6,15,0,2,0
7127,8,13,33,0,1,1
7124,8,26,75,2,0,2
7125,9,30,159,0,0,10
4965,94,380,1225,9,72,31
7121,15,24,43,0,0,0
12098,7,24,67,1,3,2
4075,1,2,4,0,0,0
4074,115,246,824,14,17,0
1666,104,107,388,7,9,4
1665,4,6,16,1,0,0
1664,6,13,32,0,1,1
1663,15,18,48,2,0,1
1662,5,11,25,0,2,0
591,58,134,282,2,3,0
590,58,369,1128,8,23,12
13767,1,1,2,0,0,0
594,14,20,41,0,1,0
597,114,486,1269,14,7,1
14045,2,2,2,0,0,0
599,38,78,189,7,2,1
4070,4,11,23,0,0,0
2828,472,893,3221,115,237,111
2829,1,2,4,0,0,0
2825,4432,42335,144564,3200,3437,529
13763,579,1058,3680,93,112,39
2820,2,2,5,0,0,0
2821,1,1,3,0,0,0
2822,1,1,2,0,0,0
2823,8,36,76,0,0,0
5414,4,4,15,0,1,1
3387,2,2,4,0,0,0
3384,3,9,19,0,0,0
3385,5,5,11,0,1,0
3382,23,47,165,0,4,3
5411,13,22,90,0,1,0
3380,32,52,167,0,7,3
3381,4138,15406,76487,1490,1608,409
5418,11,38,109,2,1,0
5795,20,26,47,1,3,1
3389,13,23,59,2,4,1
1409,2,2,7,0,1,0
1408,171,538,1591,44,42,27
1403,2,3,7,0,0,0
1402,6,17,41,0,6,3
1401,108,223,641,9,22,20
1400,2,5,14,0,1,0
1407,74,125,283,0,12,2
1405,7,12,31,0,3,1
1404,18,33,91,0,5,5
4215,10,27,65,0,5,1
692,22,37,89,4,0,1
4217,11,12,22,0,0,0
4216,1,1,2,0,0,0
4211,2,2,4,1,0,0
4210,216,247,1185,23,32,10
4213,418,1127,4212,42,70,41
13903,119,153,455,8,18,18
13908,139,193,591,13,48,23
13909,12,19,59,1,0,0
1543,1,2,2,0,0,0
1933,3,3,4,0,0,0
5579,86,133,426,6,18,11
5578,130,269,693,14,45,24
5576,27,37,85,1,9,7
5573,33,14,83,0,0,1
3263,1,4,6,0,0,0
5571,790,1693,6861,100,99,10
5570,17,25,64,1,3,0
3262,6,10,16,0,0,0
5799,10,22,54,0,6,3
1937,126,329,947,14,9,2
5798,1,2,5,0,0,0
1936,11,22,62,0,2,1
13382,2,5,9,0,0,0
339,2,3,6,0,0,0
338,56,48,175,1,11,8
335,12,19,47,4,1,1
337,133,173,515,13,2,1
1934,4,5,10,0,1,0
331,5,9,23,0,4,0
332,161,365,895,6,21,12
11117,28,22,59,5,4,1
11229,45,95,303,6,7,8
11228,1,10,25,4,0,1
11226,13,22,57,4,0,0
11225,47,157,408,4,18,10
11224,3,10,27,0,7,0
11223,84,130,470,4,35,8
10789,55,100,236,7,8,1
11220,41,31,131,2,6,2
10788,3,2,6,1,0,0
4204,1,1,2,0,0,0
1497,6,6,12,0,0,0
6109,26,149,444,0,39,7
6108,5,6,21,0,0,1
12757,1,1,1,0,0,0
6104,19,16,37,0,0,0
6103,5,35,47,25,1,0
12753,474,2893,9474,222,710,271
6101,87,92,443,8,16,10
6100,4,10,46,0,3,0
10938,6,5,14,0,0,0
10939,34,229,910,2,30,15
10934,1,1,1,0,0,0
10935,231,152,1193,29,20,1
10936,2,2,4,0,0,0
10937,9,15,23,1,0,2
10930,85,321,1222,10,52,28
10932,12,59,213,0,3,1
9118,103,779,1794,9,24,8
9449,3,2,11,2,0,0
9111,30,76,250,9,32,9
9110,3,3,10,0,0,0
9113,3,3,3,0,0,0
9444,497,574,3656,57,120,87
9443,19,89,290,5,9,2
9114,1,1,3,0,0,0
9117,43,73,217,6,17,4
9116,14,34,69,1,2,0
12287,2,2,23,2,0,1
12280,44,91,362,15,7,2
12288,15,17,55,1,2,0
12289,8,9,26,0,0,0
11923,16,21,66,2,1,0
12758,131,189,496,2,48,24
12752,1,1,2,0,0,0
6102,1,2,8,0,0,0
8530,7,7,13,0,0,0
3412,25,54,147,2,19,3
3410,41,62,240,4,12,3
12751,1,3,4,0,0,0
8532,2,2,2,0,0,0
3418,1,1,2,0,0,0
8026,1,1,1,0,0,0
8027,2,3,7,0,1,1
10664,1,1,1,0,0,0
10666,13,7,42,1,0,0
4869,128,256,623,4,36,17
10660,4,4,8,0,0,0
12822,128,160,576,8,9,6
10662,404,676,2935,58,86,64
2015,41,90,345,3,8,4
13480,126,37,369,11,6,6
13483,31,108,292,7,34,3
8025,22,35,123,0,6,4
10668,2,3,7,0,0,1
2010,151,676,1778,32,58,32
4864,293,591,2237,42,56,11
2012,10,17,36,1,1,0
9454,3,3,5,0,0,0
13156,42,62,221,3,6,2
13155,6,13,38,1,0,0
13154,91,290,1261,18,54,21
13153,4,4,7,0,0,0
13152,355,1435,5424,91,258,77
13151,1,2,2,0,0,0
13150,63,52,171,8,14,5
13159,7,18,65,0,2,3
10592,52,106,383,4,21,6
10593,109,190,746,7,16,9
10590,969,1498,7881,134,280,81
10591,13,29,80,4,0,0
10594,5,5,12,0,0,0
10598,22,29,62,0,0,0
10599,181,270,1281,17,50,11
7017,2,2,3,0,0,0
10252,4,5,13,0,0,0
9447,1,1,1,0,0,0
7010,21,6,54,1,0,0
9112,2,4,7,0,0,0
9442,1,1,2,0,0,0
12990,35,25,75,0,0,0
12992,3,2,16,0,0,0
12994,2,2,9,0,0,0
12995,7,5,16,1,0,0
12996,222,874,1916,9,33,3
12997,80,149,598,16,21,3
12998,173,443,1809,20,35,26
12999,28,46,174,3,8,3
9440,1,1,2,0,0,0
458,10,47,120,1,2,0
1349,11,37,89,4,1,3
450,6,13,27,0,0,1
451,1086,1577,8365,187,214,56
1342,3,31,90,0,9,1
4469,15,16,35,1,0,6
1344,20,8,106,1,4,2
1345,1,2,4,0,1,0
1346,413,820,2827,59,164,89
1347,6,5,12,0,0,1
13377,45,54,147,3,3,0
8118,72,103,396,3,10,2
6929,16,54,140,0,4,2
6928,5,5,8,0,0,0
4467,22,24,61,0,0,0
8112,1,2,4,0,0,0
6924,160,164,770,17,40,19
6927,1,1,2,0,0,0
6926,3,3,13,0,0,0
8116,4,5,8,2,0,0
8117,4,3,7,0,0,0
8114,25,58,123,1,1,0
8115,22,26,58,2,2,0
7711,201,279,1586,35,47,15
7713,2,2,5,0,0,0
7712,379,1278,4117,41,353,115
7715,10,16,24,0,0,0
7717,58,58,132,3,30,9
832,10,12,24,0,2,0
9803,5,7,16,0,0,0
13370,9,18,38,0,0,0
8376,434,1278,4439,91,60,7
8377,8,14,47,2,1,2
8372,10,14,25,0,0,1
8373,299,584,2291,45,51,34
8370,6,9,19,1,0,0
8371,326,306,1722,26,140,69
8378,65,159,538,9,5,1
8379,5,15,40,0,1,0
4521,14,13,43,1,1,2
8074,1,2,4,0,0,0
9800,3,5,9,0,0,0
4008,520,1504,4846,47,64,49
4009,2,10,17,1,1,0
4000,60,213,560,12,16,3
13710,5,5,10,1,1,0
13713,292,768,2359,33,134,34
13712,515,997,4053,81,212,113
13715,8,13,22,1,0,0
13714,1,1,2,0,0,0
4006,83,160,671,18,26,25
4007,170,163,722,23,66,16
3971,2,2,5,0,0,0
3970,3,3,7,0,0,0
3973,19,20,63,2,2,3
3972,33,26,115,3,11,0
3975,440,1184,4109,86,173,27
3976,11,16,25,1,2,1
3979,628,1051,5202,69,122,52
3629,61,58,262,10,7,8
3628,3759,16720,68986,1333,1663,642
3621,32,61,161,2,1,1
3620,92,116,489,2,19,16
