user_id,activeness,look_through,collection,add_car,buy
776,55299848,1170,2638,288,27,13
777,5109731,1170,3643,47,156,60
778,67611131,1170,2239,38,97,28
779,42717643,1169,2115,6,20,16
780,88428110,1169,2516,9,73,20
781,47838419,1169,2356,5,54,6
782,32773474,1169,2058,1,35,12
783,52331564,1167,2857,92,169,64
784,132985320,1166,2354,1,44,21
785,78655643,1165,2820,169,73,5
786,82898642,1163,1726,0,29,9
787,19095,1163,3718,2,209,38
788,107508065,1162,2937,2,126,21
789,60623651,1161,2690,370,14,7
790,22326825,1161,2439,109,60,14
791,102482295,1160,3103,34,118,62
792,28536245,1159,2712,15,127,4
793,47594591,1159,3194,9,120,15
794,18868044,1158,2899,19,111,13
795,22717128,1157,3300,73,173,12
796,87942879,1157,3256,1,60,26
797,602312,1156,3210,1,86,6
798,12779464,1155,2974,66,13,6
799,142428066,1154,2823,29,41,17
800,118558480,1154,1566,3,422,29
801,8449934,1153,2798,111,31,32
802,86056995,1153,3071,0,197,36
803,26202962,1150,2633,119,38,24
804,23623188,1150,2353,2,158,49
805,4707609,1150,3503,22,24,80
806,137565555,1150,2499,18,57,8
807,122432429,1149,3238,71,26,8
808,93530522,1149,1691,27,2,5
809,83255556,1148,3522,9,30,17
810,129900605,1144,3492,5,62,38
811,51770023,1143,2877,87,210,16
812,64338314,1143,2427,0,138,16
813,105200380,1141,2475,150,272,21
814,80759955,1140,3006,114,142,59
815,78686517,1140,2634,7,77,27
816,90083915,1140,2444,3,218,27
817,65078859,1140,2546,67,42,14
818,43694897,1140,2510,115,154,5
819,65080988,1139,3340,62,34,9
820,55327215,1139,2131,3,79,58
821,71437303,1138,2655,53,154,18
822,39470736,1138,3347,3,179,46
823,205463,1137,2631,0,361,248
824,85098361,1136,2881,29,153,24
825,102020621,1136,3305,6,150,14
826,129695577,1136,2906,107,29,9
827,20280300,1135,2914,5,0,3
828,65393458,1134,2624,31,3,13
829,118112296,1134,2696,133,0,6
830,23506775,1133,2711,1,72,10
831,82644746,1133,2467,31,257,8
832,29827518,1131,2566,381,5,16
833,124829509,1130,3721,21,99,12
834,18117036,1130,2462,12,134,15
835,45514873,1127,2771,150,23,15
836,6224347,1126,2547,2,12,0
837,80190414,1126,3356,229,131,11
838,43023889,1123,2018,0,60,16
839,10210709,1123,3022,89,5,10
840,4607223,1121,2293,2,294,56
841,68795151,1120,2109,154,129,59
842,91986591,1120,2712,7,55,20
843,56553525,1119,3003,17,59,19
844,4883354,1119,3805,8,240,100
845,37121101,1118,2260,1,100,29
846,116225160,1118,3065,18,188,25
847,49083918,1118,2931,57,30,27
848,36061410,1118,2822,9,133,6
849,8322595,1117,3620,83,115,39
850,140762201,1116,2954,1,85,9
851,69135772,1116,2164,38,6,11
852,17380762,1116,2733,21,144,12
853,128007153,1115,3256,93,5,27
854,98734198,1114,2497,40,60,35
855,118790765,1114,3528,0,443,36
856,132614754,1113,3393,25,20,6
857,36330239,1112,2228,105,30,3
858,25043488,1112,2478,0,12,4
859,73223346,1111,2657,5,93,44
860,135580342,1108,2516,112,18,15
861,34593792,1107,3542,5,69,11
862,112420330,1106,2443,121,51,36
863,99093727,1106,3043,82,30,20
864,31340517,1104,2046,18,1,6
865,14794503,1103,2314,69,28,6
866,124843482,1103,2492,3,77,40
867,85671542,1102,3224,2,161,22
868,68089629,1101,2861,29,47,9
869,141368648,1099,2381,161,24,11
870,139264243,1099,2364,223,53,20
871,110910177,1098,3002,18,63,23
872,110522524,1098,2182,79,41,25
873,120537106,1097,2877,0,68,19
874,23210309,1097,2534,4,45,20
875,112487125,1095,3267,697,3,18
876,83299768,1094,2978,105,43,18
877,15817558,1094,2251,35,60,35
878,82309815,1093,2156,2,129,33
879,36498662,1093,2081,0,36,20
880,95755843,1093,2758,67,5,8
881,6794243,1093,3426,1,209,26
882,116036613,1093,2400,197,222,86
883,133539544,1092,3024,3,20,7
884,96389297,1092,2558,21,11,7
885,119449163,1089,2460,28,10,12
886,88583894,1089,2645,11,247,23
887,5800470,1088,2317,6,23,21
888,108318908,1086,2565,63,0,1
889,79821777,1085,1791,49,20,17
890,42331282,1085,2470,1,58,13
891,111594100,1084,2737,0,92,17
892,45324981,1084,3011,130,82,17
893,5451459,1084,2834,242,2,5
894,19936645,1084,2072,36,12,14
895,103348019,1083,2531,3,122,22
896,42422044,1082,2573,33,51,28
897,84110753,1082,2506,5,45,9
898,57468399,1082,2088,1,46,5
899,48517391,1081,2777,251,24,32
900,56760511,1080,2520,1,69,15
901,96293906,1079,2302,2,82,1
902,98006050,1078,2745,68,118,63
903,132213193,1078,3135,0,101,81
904,20262488,1078,2582,106,114,29
905,117909781,1077,2815,3,93,15
906,7225206,1076,2810,2,232,66
907,114672900,1075,3359,41,15,5
908,31466815,1074,2263,2,150,15
909,68195140,1073,3042,147,159,49
910,84547687,1073,2113,0,119,2
911,10871782,1073,2450,40,113,23
912,74378353,1073,2866,13,12,5
913,127332408,1072,2623,1,21,26
914,104810721,1072,3176,3,79,35
915,106783016,1072,3150,175,2,10
916,52523675,1072,3412,4,160,19
917,136265501,1072,1899,64,136,50
918,95171083,1070,2614,94,14,38
919,66758277,1069,2022,107,27,18
920,18473301,1069,2456,34,45,26
921,11005406,1068,2695,8,99,18
922,129506945,1067,3221,16,153,36
923,71625393,1067,2870,108,0,3
924,27515203,1066,1915,5,251,18
925,129284687,1065,2472,7,152,19
926,51746385,1065,2566,116,98,20
927,35569676,1064,2754,3,57,32
928,76236587,1064,2611,2,161,77
929,110594657,1064,2752,11,141,10
930,3716598,1060,2603,0,114,50
931,22370536,1059,2589,74,6,3
932,37478232,1057,2284,26,50,42
933,119608608,1056,2770,5,137,69
934,88074962,1055,1632,64,44,12
935,30270200,1055,3321,61,340,74
936,26649410,1055,3304,2,235,21
937,130251914,1055,2210,37,22,26
938,63869010,1055,1960,53,8,0
939,19611304,1054,2839,1,146,8
940,128080796,1054,3338,50,63,28
941,91113950,1053,2911,9,297,27
942,58716391,1053,3152,2,322,30
943,135347796,1053,2720,171,77,37
944,95904003,1053,2350,37,19,11
945,75867540,1051,2078,161,37,3
946,21782028,1051,2997,12,311,2
947,87238055,1050,2774,206,0,4
948,40712320,1049,2539,0,67,1
949,42605292,1049,2418,8,76,18
950,107328166,1047,2127,3,32,15
951,113894973,1047,1967,3,59,24
952,77560967,1047,3437,406,109,142
953,141262585,1046,1882,13,3,7
954,63249394,1045,2752,0,146,18
955,114283742,1045,2232,0,31,10
956,130798983,1045,3203,60,42,18
957,40072752,1045,2355,1,180,15
958,50104107,1044,2324,1,23,5
959,88493765,1043,3006,143,8,9
960,126601909,1042,3233,4,159,23
961,15456571,1042,2874,24,150,23
962,6461380,1041,2485,2,131,24
963,12048172,1041,2619,141,12,45
964,120378357,1040,2254,85,9,11
965,41866258,1039,2590,13,63,20
966,137455327,1039,1628,5,56,19
967,115130400,1038,2415,126,8,8
968,96919921,1037,2245,0,159,93
969,13019864,1037,2607,25,98,15
970,82080230,1036,2735,2,89,12
971,87443912,1035,2312,2,96,42
972,61206602,1035,2028,114,5,12
973,30562839,1032,2060,45,87,36
974,11067605,1032,2292,4,96,12
975,105767002,1031,2267,0,105,15
976,84615725,1031,2597,2,26,9
977,93183576,1030,2743,5,72,29
978,87847652,1029,2539,128,6,9
979,92985250,1029,2101,1,68,20
980,77277952,1027,2094,2,61,23
981,56929598,1027,3266,70,82,22
982,106386263,1026,1482,0,0,0
983,55667626,1026,2314,0,223,19
984,95852908,1026,3692,1,93,14
985,127302843,1024,2373,177,0,0
986,61414783,1024,2659,0,173,63
987,141887141,1023,2290,0,102,13
988,96934202,1022,2300,12,53,37
989,107131173,1020,2971,363,22,24
990,118346559,1020,2681,1,123,18
991,98623730,1020,1985,1,0,0
992,22174547,1019,2663,78,21,8
993,60756558,1018,1842,64,3,5
994,72809892,1018,2189,80,10,13
995,128779283,1017,1689,8,253,52
996,59638225,1017,2286,3,44,13
997,72966398,1017,2246,35,3,3
998,4904673,1016,2658,0,281,116
999,32131028,1015,2445,379,154,54
1000,108259909,1015,2060,17,187,28
1001,1825962,1014,2610,68,49,61
1002,5712215,1014,2582,73,1,11
1003,24719708,1013,2574,218,13,7
1004,135788021,1013,2796,48,26,27
1005,10070648,1011,1826,2,50,8
1006,116486348,1011,2526,0,76,16
1007,24063501,1011,2005,0,29,5
1008,121323018,1011,2071,187,82,21
1009,105512819,1010,2454,90,19,21
1010,96833374,1009,2756,379,45,11
1011,110728476,1008,3165,125,20,22
1012,37424427,1007,2550,24,2,12
1013,99936097,1007,2715,0,104,14
1014,34721273,1006,2097,91,54,12
1015,137954444,1006,2861,129,63,35
1016,9456851,1005,2452,4,100,1
1017,40656893,1005,1972,0,153,41
1018,47117557,1005,2081,1,10,0
1019,114410186,1005,1851,10,11,9
1020,85363944,1004,1685,66,4,4
1021,109210338,1003,3155,93,67,3
1022,27338801,1002,2317,62,22,19
1023,126453933,1002,2085,1,122,17
1024,138449605,1001,2485,28,231,24
1025,49078659,998,2500,17,13,13
1026,26381102,998,2400,20,1,9
1027,8716998,997,2411,8,157,22
1028,303013,996,2649,195,14,13
1029,130830924,996,2152,18,0,6
1030,79797581,994,3580,52,23,6
1031,89072208,994,2681,30,122,30
1032,10038587,994,2798,21,73,29
1033,95582490,993,2482,18,49,9
1034,94111625,993,2290,149,9,0
1035,128030601,993,2459,120,51,7
1036,24839021,992,2965,2,157,47
1037,110250938,992,2954,2,157,29
1038,118591802,992,2449,0,251,54
1039,139135350,991,1898,77,42,8
1040,81746762,991,1719,31,29,13
1041,135460068,990,2554,4,46,5
1042,56941256,990,2180,1,87,21
1043,63196351,990,2210,0,1,7
1044,117898223,990,1866,27,41,20
1045,47294496,990,2645,60,22,30
1046,41574342,989,2421,3,101,33
1047,84445939,986,2625,39,12,18
1048,122622680,985,1827,4,28,0
1049,113559597,985,2135,0,40,28
1050,36248161,985,1527,0,19,0
1051,27527098,985,2698,74,32,24
1052,3303277,984,2279,1,131,37
1053,72501395,984,2864,60,34,28
1054,54867992,983,2772,9,10,7
1055,99910813,983,2374,126,36,16
1056,103554736,983,2789,408,77,54
1057,37439539,982,1777,0,28,11
1058,43393028,981,2208,25,79,40
1059,103706057,981,2261,289,14,2
1060,76569875,981,2093,104,7,6
1061,29472913,979,2142,96,19,5
1062,76081459,977,2956,165,26,12
1063,81572955,977,2561,29,88,16
1064,22833522,976,2357,66,31,13
1065,18576565,975,2026,225,112,28
1066,91506154,973,2981,8,86,11
1067,37663224,972,2350,87,133,32
1068,117748059,972,2349,1,71,11
1069,139919319,972,2603,1,190,13
1070,17168073,971,2217,2,163,35
1071,14971169,969,2284,1,110,17
1072,101960751,969,2190,82,21,26
1073,61840976,969,2367,0,224,23
1074,5683524,968,2237,208,0,6
1075,3781049,967,1886,1,89,7
1076,83540417,967,2965,121,46,18
1077,113582757,966,1945,74,7,11
1078,141658190,966,2220,8,104,25
1079,29523781,966,2437,40,125,49
1080,45246385,966,2350,177,78,4
1081,43580053,964,2894,1,126,7
1082,98491733,963,2469,14,165,24
1083,15657391,963,2248,28,29,19
1084,46778665,963,2564,5,64,3
1085,19647442,963,2597,1,47,9
1086,39501136,960,2454,40,28,13
1087,125312747,960,2161,2,31,23
1088,37005580,959,1846,66,62,1
1089,76102785,959,2234,184,5,4
1090,55995766,958,2093,19,117,29
1091,34020000,958,2211,0,50,21
1092,89792074,958,2676,85,75,24
1093,1726290,957,2699,1,148,11
1094,113893679,957,1931,7,69,14
1095,59741105,957,2750,0,24,6
1096,113221238,957,2515,2,167,6
1097,140144632,957,1381,2,1,1
1098,28656034,956,2612,56,10,2
1099,78279188,956,2654,0,94,25
1100,70308129,955,2404,11,37,5
1101,98292967,955,3001,1,63,10
1102,22066282,954,2252,18,133,85
1103,125532825,954,2246,78,3,10
1104,118982632,954,2355,344,26,5
1105,76419160,953,2467,1,93,19
1106,116185036,952,1638,1,19,5
1107,77687300,952,2199,1,24,13
1108,4099114,952,3184,13,225,37
1109,2616976,952,2523,1,275,43
1110,17366329,952,2503,2,148,26
1111,46862184,950,2124,13,27,9
1112,66520125,950,2293,2,8,11
1113,114887988,950,2439,90,20,26
1114,94376746,948,2660,27,342,61
1115,22601914,948,2112,90,8,11
1116,103922137,947,2497,25,3,4
1117,120388817,946,1983,3,63,1
1118,65160969,946,1891,145,10,15
1119,62510288,945,2609,102,12,19
1120,92441599,944,2227,54,17,3
1121,31899440,944,1881,3,130,27
1122,51969060,944,2314,88,177,40
1123,60598242,943,2684,5,50,8
1124,95987493,942,2322,22,14,24
1125,5224199,941,2193,155,40,19
1126,26731285,940,2861,165,26,5
1127,119707610,940,2249,12,25,7
1128,68981931,940,2218,66,15,25
1129,71999129,940,2247,1,3,9
1130,108565177,939,2384,2,8,6
1131,109498494,939,2859,142,236,55
1132,134260473,939,2644,0,145,16
1133,12590563,938,2247,2,74,14
1134,133674448,938,1906,0,60,23
1135,110784641,938,1709,0,68,9
1136,121800511,938,2714,144,146,95
1137,140267624,938,2157,15,82,8
1138,98817070,937,2368,2,62,10
1139,114912924,937,2504,6,97,11
1140,99635438,937,1617,55,4,7
1141,60086316,936,2543,69,14,12
1142,39575941,936,2071,0,229,68
1143,85102764,935,2182,0,30,20
1144,71036393,934,1764,9,7,2
1145,127009117,934,2174,52,2,5
1146,142181977,934,3017,42,2,13
1147,134132140,934,2014,46,73,28
1148,36731024,933,2323,87,239,70
1149,128616587,933,2027,0,130,59
1150,45726007,933,1701,67,41,27
1151,43359390,933,2278,34,104,22
1152,95593269,932,2142,268,47,10
1153,126704657,932,1858,4,115,83
1154,39377972,932,2532,181,77,20
1155,42560916,931,2503,142,81,48
1156,126101172,930,2606,92,93,25
1157,91529255,929,2342,7,182,60
1158,13235979,929,2139,0,59,21
1159,11892898,928,1695,10,43,6
1160,97391321,926,2498,17,122,26
1161,122090409,925,2212,64,55,14
1162,74847706,924,2362,26,1,3
1163,91177870,924,2301,114,1,12
1164,41550068,923,2363,12,19,14
1165,41405339,922,2921,21,85,22
1166,88980512,921,2602,130,195,161
1167,57179583,920,1979,162,27,14
1168,142344317,920,2321,20,10,17
1169,101025770,920,2301,3,56,13
1170,53826424,920,1890,275,7,9
1171,45858056,920,2285,2,53,37
1172,137721383,919,2950,98,0,6
1173,99383633,919,2156,378,3,10
1174,6479495,919,2470,25,7,15
1175,53515825,919,2329,133,36,36
1176,26588361,918,1982,34,38,28
1177,36191974,918,3125,46,25,15
1178,48995879,918,2303,17,115,36
1179,126501325,918,2476,254,1,30
1180,38995551,917,3225,0,48,81
1181,22847535,917,2154,13,7,11
1182,85989785,917,2822,103,244,62
1183,127960021,917,2384,3,165,23
1184,106218649,916,2331,0,84,0
1185,72395472,916,2382,0,54,27
1186,43562254,915,2663,129,154,25
1187,114084403,915,2316,1,22,16
1188,9957137,914,2695,240,6,1
1189,18758446,914,1868,43,2,0
1190,7029695,913,2300,76,0,2
1191,12280231,913,2587,46,86,7
1192,19885406,913,2275,146,17,13
1193,129698424,913,2483,35,3,8
1194,132601166,910,2163,40,4,2
1195,69354039,910,2375,174,24,6
1196,123990518,910,2477,1,95,6
1197,115981262,910,2711,1,268,32
1198,126974880,910,2396,1,78,11
1199,101770415,910,2162,0,23,3
1200,18985911,909,2472,56,105,38
1201,33974464,909,2400,3,73,12
1202,76473386,909,2615,142,38,20
1203,83763318,909,2313,27,2,4
1204,102411295,908,2200,89,28,14
1205,56138898,908,2404,2,197,17
1206,93118741,908,2216,1,247,16
1207,90841413,906,2189,15,16,14
1208,62214965,906,1876,40,116,18
1209,97175941,905,2088,0,98,0
1210,109090731,905,2341,1,106,25
1211,70829107,904,2050,99,10,16
1212,33384156,904,2704,66,7,14
1213,53981410,904,1635,31,10,17
1214,50923699,903,2022,4,0,6
1215,108623128,903,2472,1,165,32
1216,64342546,903,2482,15,251,64
1217,59578798,903,2678,177,21,16
1218,100247732,903,2391,5,26,0
1219,55336532,902,2011,85,110,62
1220,94779338,902,2140,7,112,11
1221,74542531,902,1855,47,8,4
1222,49302289,901,2797,33,170,72
1223,98530100,900,2156,2,33,27
1224,135469853,900,2854,21,54,48
1225,76608886,900,2196,55,19,6
1226,6882134,900,1842,1,63,14
1227,102974850,899,1916,54,21,14
1228,10697611,897,2835,1,167,17
1229,114593392,897,2389,0,75,2
1230,125104557,895,2031,67,153,30
1231,112442119,895,2048,0,111,41
1232,22040925,895,2368,155,74,4
1233,14637140,895,2187,33,37,43
1234,103020279,894,2342,2,59,0
1235,34174102,894,2118,16,55,16
1236,139600267,892,1553,33,23,37
1237,48385571,892,1948,150,99,22
1238,29847444,891,1686,49,287,62
1239,6557135,891,2445,300,87,72
1240,29315421,891,2288,2,5,16
1241,30775575,891,2079,2,36,24
1242,14217475,891,2412,18,108,4
1243,128451387,890,2249,7,213,30
1244,15483548,890,2183,2,39,24
1245,32156553,890,2139,93,6,20
1246,90401388,890,2482,4,108,20
1247,133696729,889,2431,0,96,14
1248,82345551,889,2373,2,91,43
1249,90280208,889,2479,47,1,3
1250,137506159,889,2609,40,211,16
1251,72573174,889,2087,18,2,12
1252,52306927,889,2124,7,6,7
1253,49971174,888,2229,39,156,39
1254,263901,888,1672,20,34,31
1255,86925644,888,1997,24,17,6
1256,28821133,888,2582,58,5,10
1257,9748855,886,2736,55,4,9
1258,99462025,885,1899,28,17,26
1259,140371223,885,2515,77,31,3
1260,113084604,884,2001,31,105,12
1261,4345477,883,2151,11,3,7
1262,19409763,883,2379,408,28,3
1263,15685363,883,2200,14,118,23
1264,100736785,882,2365,155,13,11
1265,24438539,882,1626,51,18,4
1266,60318855,882,1478,1,70,21
1267,122587708,882,2345,0,31,8
1268,101097573,881,2517,2,98,32
1269,104891987,881,2308,18,85,11
1270,19621712,880,3677,11,0,5
1271,41154503,880,1839,3,13,20
1272,113820557,879,2080,5,100,19
1273,29233217,878,1929,48,104,2
1274,73858,877,1523,5,114,38
1275,123642365,876,2272,114,25,10
1276,16549250,876,2208,4,150,14
1277,43882230,876,1934,0,83,8
1278,92521112,875,2434,6,22,9
1279,68656573,875,2509,111,40,16
1280,102212715,875,3234,0,102,17
1281,84548184,875,1877,1,25,4
1282,89749604,875,2156,52,3,0
1283,110796363,874,1855,54,16,14
1284,23768447,874,1735,226,36,11
1285,45255876,873,1637,213,94,31
1286,114890353,872,2608,411,4,9
1287,126424662,872,1805,6,32,34
1288,14555625,872,2229,3,115,41
1289,65663678,871,2159,8,103,24
1290,51175203,871,2116,0,80,18
1291,15000678,871,2283,0,70,27
1292,76363598,870,2389,38,3,9
1293,58065859,869,2474,2,207,13
1294,44552395,869,2728,25,69,67
1295,7113713,868,2487,190,43,31
1296,15795621,868,1642,55,8,4
1297,37454396,868,1870,0,156,24
1298,68209642,867,2871,4,220,44
1299,114719558,867,1303,43,0,4
1300,2289510,866,1913,1,22,4
1301,18262579,866,2059,66,0,1
1302,43031779,866,2320,43,69,9
1303,69281815,866,2005,8,39,5
1304,125877994,865,2079,1,112,8
1305,50006440,864,2159,2,136,21
1306,78994353,863,2198,0,58,4
1307,115450037,863,2288,120,78,51
1308,88019911,863,2103,0,67,32
1309,93353661,863,1971,14,42,0
1310,81568064,862,2306,3,41,9
1311,139786671,862,2734,4,83,24
1312,99775654,861,2310,161,110,33
1313,47203083,861,1907,2,82,18
1314,119829822,860,1695,1,60,2
1315,128168805,860,2350,5,25,18
1316,103634474,860,1977,19,54,42
1317,108604172,858,2822,10,46,15
1318,101296240,857,1329,137,16,3
1319,112009635,856,1810,1,3,9
1320,93375240,856,1854,69,5,13
1321,84434154,855,1949,1,30,17
1322,127229722,855,2063,79,3,15
1323,29221987,855,2340,2,128,21
1324,37188049,855,1847,0,0,3
1325,8688508,854,2156,1,115,20
1326,52446250,854,2811,7,307,26
1327,32079800,853,1997,209,96,41
1328,71279285,852,2220,38,113,4
1329,57573535,852,2201,3,49,8
1330,110488779,852,2448,1,407,178
1331,108676682,852,2224,12,34,15
1332,84775451,852,2267,134,18,9
1333,2076213,851,2006,2,24,6
1334,38279944,851,2665,31,187,12
1335,18231677,851,1866,84,2,3
1336,96700750,851,1980,28,39,35
1337,22886227,850,1885,12,88,35
1338,100176419,849,1780,3,4,3
1339,80615458,849,2378,2,109,42
1340,61955690,849,2236,0,48,20
1341,12846167,849,2666,0,56,10
1342,135389344,849,1770,1,36,6
1343,124639382,849,2078,1,98,32
1344,6761887,849,1562,62,2,2
1345,100371582,848,1469,1,39,13
1346,114740594,848,2116,98,263,42
1347,118390636,848,2139,163,0,10
1348,67716906,848,2600,21,90,39
1349,51965294,847,2363,81,116,40
1350,141851381,847,2082,33,3,3
1351,122603773,846,2078,26,0,7
1352,39479918,846,1712,0,31,10
1353,93398793,845,2178,3,124,45
1354,6020290,845,2172,73,101,48
1355,71611905,844,2237,1,176,37
1356,137180612,843,2007,0,0,0
1357,46179048,842,2427,1,10,5
1358,103686064,841,2058,214,1,16
